what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428174268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428177072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382428177092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428184883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428193385
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepReturn",1382428317113
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1382428317183
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1382428327909
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1382428330312
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1382428330422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428331594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428369749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428376308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428379533
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1382428380084
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382428384790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428428423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428550388
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1382428553233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382428555005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428664282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382428890287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429026022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429113408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429260119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429369116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429399509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429441049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429473846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429501236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429503970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429642399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429718438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382429718839
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textEnd",1382429750744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1382429755982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382429807556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1382430380590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382430395842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382430398806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382430402281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430438183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430440296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382430448728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382430451432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382430451612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1382430451622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1382430514903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430516155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430516335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430516516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430516676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430516856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430517056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1382430517697
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1382430587898
